Cell Index,Cell X,Cell Y,Height,Azimuth,Electrical Downtilt,Mechanical Downtilt,Frequency Band,RS Power,Cell Altitude,Cell Building Height,Cell Clutter Index,X,Y,Altitude,Building Height,Clutter Index,RSRP
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386515,488,0,5,-81.95
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386500,488,0,5,-78.26
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386520,488,0,5,-85.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410525,3386540,488,9,5,-85.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386315,491,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386305,491,0,5,-85.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410535,3386530,488,0,5,-80.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386340,491,5,5,-85.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410415,3386410,485,0,5,-80.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386310,491,0,5,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386915,491,0,6,-108
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386895,491,0,5,-100.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386995,490,0,6,-102.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386905,491,0,6,-104
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386890,491,0,5,-106.17
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386885,491,0,5,-103.28
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386900,491,0,5,-100.48
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386910,491,0,7,-106
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,411020,3386095,486,0,5,-102.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,411010,3386105,486,0,6,-121
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410960,3386115,487,0,5,-112.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410975,3386110,487,0,5,-111.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410970,3386105,487,0,5,-104
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410990,3386085,487,0,5,-101.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410995,3386090,486,0,5,-102
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410690,3386080,488,0,5,-111
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410215,3386875,491,0,5,-101.24
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410220,3386850,491,0,5,-99.7
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410200,3386870,491,0,5,-100.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410205,3386865,491,0,13,-101.13
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410785,3386125,488,0,5,-94
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410790,3386140,488,0,5,-98.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410745,3386085,488,0,5,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410740,3386090,488,0,5,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410800,3386190,489,5,6,-112.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410230,3386860,491,0,13,-101.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410710,3386060,487,0,6,-94
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410775,3386155,488,0,5,-96.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410780,3386130,488,0,5,-91.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410210,3386880,491,0,13,-103.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410235,3386855,492,0,5,-101.21
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410715,3386055,487,0,6,-96.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410795,3386135,488,0,5,-95.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410225,3386845,492,0,5,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410190,3386820,491,0,5,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410750,3386100,488,0,10,-98.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386360,487,0,5,-95
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386370,489,0,5,-88.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410530,3386465,489,0,5,-81.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386400,487,0,14,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410435,3386490,488,0,5,-84.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386340,489,0,5,-101
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386280,492,0,5,-80.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410465,3386540,488,5,5,-86.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410450,3386545,488,9,5,-94.2
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410430,3386485,487,0,5,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410470,3386525,488,0,5,-84.24
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386245,491,0,6,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386560,488,9,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386265,492,0,5,-87.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386255,491,0,6,-83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410405,3386520,488,0,5,-85.1
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410420,3386495,487,0,5,-84.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386250,491,0,6,-87.45
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410230,3386125,489,37,12,-90.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410535,3386470,489,0,5,-89.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386420,488,0,5,-77.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386390,488,0,14,-91.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386310,489,0,6,-82.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410415,3386510,488,0,5,-83.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386410,488,0,14,-82.11
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386430,488,0,5,-76.79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386300,489,0,6,-81.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410555,3386450,489,0,11,-85.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386295,489,0,6,-81.39
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410785,3386860,492,0,13,-107
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386320,490,0,6,-84.1
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410490,3386425,488,0,5,-78.95
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386415,488,0,5,-78.3
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410780,3386855,492,0,5,-102
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410795,3386850,493,0,5,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410765,3386880,491,0,5,-107.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386315,490,0,6,-83.9
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410410,3386505,487,0,5,-86.19
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386305,490,0,6,-83.86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410480,3386435,488,0,5,-77.05
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410550,3386445,489,0,11,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410475,3386530,488,0,5,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410400,3386515,488,0,5,-87.28
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386440,488,0,5,-76.93
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410440,3386555,488,9,5,-87.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386260,491,0,6,-84.22
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386285,489,0,6,-82.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386405,488,0,5,-80.73
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386350,488,0,5,-89.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386270,492,0,5,-84.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410425,3386500,488,0,5,-82.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386290,488,0,6,-81.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410460,3386535,488,5,5,-78.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386385,488,0,5,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386380,489,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410405,3386285,488,0,5,-89.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386455,487,0,6,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410480,3386370,487,0,5,-79.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386435,487,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386525,487,0,5,-92
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386375,488,0,5,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410430,3386320,487,0,5,-80
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386535,487,0,5,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386395,488,9,14,-75.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386365,488,0,5,-83.31
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410200,3386010,487,0,7,-106.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386545,487,0,5,-89.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386500,487,0,6,-88.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386485,486,0,6,-88.52
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386490,487,0,6,-88.24
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410475,3386275,487,103,5,-81.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386385,488,0,5,-79.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386400,488,0,14,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386510,487,0,6,-89.87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410215,3386015,487,37,7,-100.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386420,487,0,5,-87.06
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410205,3386005,487,0,7,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410490,3386380,488,0,5,-81.63
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386425,487,0,14,-89.07
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386520,487,0,5,-88.22
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386415,487,0,5,-86.78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386505,487,0,6,-89.72
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386495,487,0,6,-88.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386555,487,0,6,-91.19
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386560,487,0,5,-91.3
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386390,488,0,5,-81
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386515,487,0,5,-89.09
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386550,487,0,5,-89.86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410440,3386250,487,0,5,-78.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386460,487,0,5,-93.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386450,487,0,5,-88.3
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386445,487,0,5,-90.42
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410465,3386265,487,0,5,-82.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410310,3386440,487,0,5,-82.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386410,487,0,14,-87.2
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410400,3386290,488,0,5,-85.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410420,3386310,487,0,5,-83.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410300,3386430,487,0,14,-85.91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386405,487,0,5,-85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386890,491,0,7,-105
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386885,491,0,7,-107.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386900,491,0,6,-101.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3387025,492,0,6,-101.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386975,490,0,6,-104
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386905,491,0,6,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386980,490,0,6,-112
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386895,491,0,6,-104.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386920,491,18,6,-109
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386910,491,0,6,-100
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410995,3386105,487,0,5,-118.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410985,3386115,487,0,5,-110.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410960,3386100,487,0,5,-116
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410970,3386090,487,0,5,-106
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410435,3386025,487,0,6,-77.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386110,487,0,6,-85.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410395,3386145,488,0,6,-80.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386175,489,0,12,-91.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386190,489,0,12,-90
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410295,3386205,490,0,5,-87.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386105,487,0,6,-83.84
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386140,488,0,6,-82.87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386135,487,0,6,-82.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410345,3386115,487,0,6,-90.88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386195,489,0,12,-84.83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410330,3386090,487,0,5,-87
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386185,489,0,12,-89.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410285,3386215,490,0,5,-90.71
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410380,3386160,488,0,6,-82.53
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410250,3386170,489,0,12,-92.24
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410290,3386210,490,0,5,-89.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410695,3385805,485,0,14,-98.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410390,3386150,488,0,6,-86.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410305,3386235,491,0,5,-79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410460,3386080,487,100,5,-82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410280,3386220,490,0,5,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410385,3386155,488,0,6,-84.11
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386165,489,0,12,-90.3
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410240,3386180,489,0,12,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386120,487,0,6,-87.85
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410375,3386125,487,0,7,-86.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410325,3386095,487,0,5,-88.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386130,487,0,6,-81.22
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410320,3386100,487,0,5,-89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386085,487,0,5,-85.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386200,489,0,12,-86.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410315,3386225,491,0,5,-86
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386015,486,0,6,-88.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410525,3386225,488,15,6,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410410,3386120,488,0,5,-80
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410650,3385720,485,0,6,-98
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410435,3386095,487,0,5,-80.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410545,3386205,488,0,5,-78.57
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410535,3386235,488,15,5,-80.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410335,3386035,486,0,6,-88.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410370,3386080,487,0,6,-86.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410450,3386160,487,0,5,-81.31
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410440,3386150,487,0,5,-81.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410445,3386145,487,0,5,-77.29
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410400,3386110,488,0,6,-83
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410360,3386070,487,0,6,-85.71
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410540,3386210,488,0,5,-75.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386180,486,0,5,-79.21
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410500,3386170,486,0,5,-79.39
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410480,3386190,487,0,5,-76.36
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386185,486,0,5,-78.73
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410505,3386165,486,0,5,-79.79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410365,3386065,487,0,6,-86.22
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386195,487,0,5,-77
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386175,486,0,5,-80.26
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410555,3386215,489,15,6,-83.42
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410655,3385715,485,0,6,-105.33
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410490,3386200,487,0,5,-78.46
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410455,3386155,487,0,5,-80
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410460,3386130,487,0,10,-80.44
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410465,3386125,486,0,10,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410475,3386135,486,0,10,-77.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410470,3386140,486,0,10,-78.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410645,3385705,485,0,7,-105
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410520,3386230,488,15,6,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410120,3386895,491,0,5,-104.38
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410155,3386910,490,0,6,-102.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410130,3386885,491,0,13,-103.16
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410125,3386900,491,0,5,-101.27
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410160,3387015,489,0,13,-111.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410105,3386960,490,0,6,-107.89
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410150,3386905,490,0,5,-103.3
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410210,3386965,490,18,5,-112.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410140,3386915,490,0,6,-104.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410135,3386890,491,0,13,-105.73
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410165,3387020,489,0,13,-114.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410340,3386980,490,0,6,-111
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3386905,491,0,6,-103.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410270,3386890,491,0,6,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386965,490,0,6,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410275,3386885,491,0,6,-107.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410265,3386895,491,0,6,-104.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410350,3386970,490,0,6,-105.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410260,3386900,491,0,6,-103.79
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410245,3386915,491,0,6,-108
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410885,3386155,488,21,2,-106.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410880,3386160,488,21,5,-111
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410945,3386095,487,0,5,-103
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410890,3386150,488,21,5,-106.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410895,3386145,488,21,5,-115.56
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410920,3386120,488,0,5,-105.15
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410915,3386125,488,0,5,-107.14
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410925,3386115,488,0,5,-102.78
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410910,3386130,488,0,5,-106.55
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410935,3386105,488,0,5,-102.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410930,3386110,488,0,5,-104.13
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410905,3386135,488,0,5,-105.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410900,3386140,488,0,5,-106.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410215,3386500,488,0,5,-91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410210,3386495,488,0,5,-92.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410420,3386145,488,0,5,-82.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410705,3385710,486,0,6,-106
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410465,3386110,487,0,10,-90.6
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410470,3386115,486,0,10,-94
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410415,3386140,488,0,5,-73.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410510,3386235,487,15,6,-91
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410405,3386130,488,0,6,-77.67
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410495,3386220,487,15,6,-76.4
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410515,3386240,488,15,5,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410535,3386180,487,0,10,-79.76
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410485,3386210,487,0,2,-77.8
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410355,3386080,487,0,6,-86.25
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410475,3386120,486,0,10,-104.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410540,3386185,487,0,10,-81.64
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410225,3386510,489,0,5,-88
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410530,3386175,487,0,10,-80.39
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410520,3386165,486,0,10,-80.82
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410525,3386170,486,0,10,-80.75
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410200,3386485,488,0,5,-87.5
2304601,410290,3386020,29,20,6,2,2585,12.2,487,37,7,410255,3385980,487,0,7,-104.5
